epoch,family,target,metric,score
6,disease,Interlobular septal thickening,auroc,0.8827
6,disease,macro,auroc,0.8501
6,disease,micro,auroc,0.8579
7,disease,Medical material,auroc,0.9276
7,disease,Arterial wall calcification,auroc,0.931
7,disease,Cardiomegaly,auroc,0.9295
7,disease,Pericardial effusion,auroc,0.857
7,disease,Coronary artery wall calcification,auroc,0.9337
7,disease,Hiatal hernia,auroc,0.7067
7,disease,Lymphadenopathy,auroc,0.7577
7,disease,Emphysema,auroc,0.8098
7,disease,Atelectasis,auroc,0.8137
7,disease,Lung nodule,auroc,0.738
7,disease,Lung opacity,auroc,0.8644
7,disease,Pulmonary fibrotic sequela,auroc,0.7536
7,disease,Pleural effusion,auroc,0.9651
7,disease,Mosaic attenuation pattern,auroc,0.8883
7,disease,Peribronchial thickening,auroc,0.8154
7,disease,Consolidation,auroc,0.9228
7,disease,Bronchiectasis,auroc,0.7975
7,disease,Interlobular septal thickening,auroc,0.8736
7,disease,macro,auroc,0.8492
7,disease,micro,auroc,0.859
8,disease,Medical material,auroc,0.9334
8,disease,Arterial wall calcification,auroc,0.9307
8,disease,Cardiomegaly,auroc,0.9278
8,disease,Pericardial effusion,auroc,0.8616
8,disease,Coronary artery wall calcification,auroc,0.932
8,disease,Hiatal hernia,auroc,0.7156
8,disease,Lymphadenopathy,auroc,0.7531
8,disease,Emphysema,auroc,0.8055
8,disease,Atelectasis,auroc,0.8157
8,disease,Lung nodule,auroc,0.7378
8,disease,Lung opacity,auroc,0.8679
8,disease,Pulmonary fibrotic sequela,auroc,0.7398
8,disease,Pleural effusion,auroc,0.9649
8,disease,Mosaic attenuation pattern,auroc,0.8871
8,disease,Peribronchial thickening,auroc,0.8166
8,disease,Consolidation,auroc,0.9224
8,disease,Bronchiectasis,auroc,0.7953
8,disease,Interlobular septal thickening,auroc,0.882
8,disease,macro,auroc,0.8494
8,disease,micro,auroc,0.8616
9,disease,Medical material,auroc,0.9294
9,disease,Arterial wall calcification,auroc,0.9315
9,disease,Cardiomegaly,auroc,0.9305
9,disease,Pericardial effusion,auroc,0.8485
9,disease,Coronary artery wall calcification,auroc,0.9327
9,disease,Hiatal hernia,auroc,0.7128
9,disease,Lymphadenopathy,auroc,0.7518
9,disease,Emphysema,auroc,0.8064
9,disease,Atelectasis,auroc,0.8156
9,disease,Lung nodule,auroc,0.7353
9,disease,Lung opacity,auroc,0.866
9,disease,Pulmonary fibrotic sequela,auroc,0.7495
9,disease,Pleural effusion,auroc,0.9671
9,disease,Mosaic attenuation pattern,auroc,0.8875
9,disease,Peribronchial thickening,auroc,0.8101
9,disease,Consolidation,auroc,0.9203
9,disease,Bronchiectasis,auroc,0.7971
9,disease,Interlobular septal thickening,auroc,0.8767
9,disease,macro,auroc,0.8483
9,disease,micro,auroc,0.8611
10,disease,Medical material,auroc,0.9339
10,disease,Arterial wall calcification,auroc,0.9301
10,disease,Cardiomegaly,auroc,0.9273
10,disease,Pericardial effusion,auroc,0.8531
10,disease,Coronary artery wall calcification,auroc,0.932
10,disease,Hiatal hernia,auroc,0.716
10,disease,Lymphadenopathy,auroc,0.7623
10,disease,Emphysema,auroc,0.8093
10,disease,Atelectasis,auroc,0.8177
10,disease,Lung nodule,auroc,0.7411
10,disease,Lung opacity,auroc,0.8712
10,disease,Pulmonary fibrotic sequela,auroc,0.7527
10,disease,Pleural effusion,auroc,0.9659
10,disease,Mosaic attenuation pattern,auroc,0.8856
10,disease,Peribronchial thickening,auroc,0.8088
10,disease,Consolidation,auroc,0.9208
10,disease,Bronchiectasis,auroc,0.801
10,disease,Interlobular septal thickening,auroc,0.8799
10,disease,macro,auroc,0.8505
10,disease,micro,auroc,0.8621
